Postcode,Suburb,Type,Price,Distance,Rooms,Bathroom,Car,BuildingArea,Landsize,zipcode,rent_price_mean,rent_price_median,rent_price_min,rent_price_max,rent_price_count,rent_rating_mean,rent_rating_median,rent_rating_min,rent_rating_max
3033,Keilor East,h,835000.0,12.8,3,2.0,2.0,126.0,700.0,,,,,,,,,,
3033,Keilor East,h,635000.0,12.8,3,2.0,1.0,115.0,162.0,,,,,,,,,,
3033,Keilor East,h,745000.0,12.8,3,1.0,1.0,134.0,535.0,,,,,,,,,,
3033,Keilor East,h,941000.0,12.8,3,1.0,1.0,111.0,703.0,,,,,,,,,,
3101,Kew,t,752000.0,5.6,3,2.0,2.0,102.0,0.0,,,,,,,,,,
3101,Kew,t,690000.0,5.6,3,1.0,2.0,3.0,111.0,,,,,,,,,,
3101,Kew,h,2600000.0,5.6,4,2.0,0.0,186.36,320.0,,,,,,,,,,
3101,Kew,u,820000.0,5.6,2,1.0,1.0,95.0,826.0,,,,,,,,,,
3101,Kew,t,835000.0,5.6,3,2.0,2.0,147.2,247.0,,,,,,,,,,
3102,Kew East,u,590000.0,7.5,2,1.0,1.0,70.0,838.0,,,,,,,,,,
3102,Kew East,h,1402000.0,7.5,3,2.0,2.0,120.0,422.0,,,,,,,,,,
3012,Kingsville,h,1190000.0,7.8,3,1.0,1.0,105.0,276.0,,,,,,,,,,
3012,Kingsville,h,1205000.0,7.8,4,1.0,1.0,145.0,318.0,,,,,,,,,,
3012,Kingsville,h,860000.0,7.8,3,1.0,3.0,168.0,555.0,,,,,,,,,,
3012,Maidstone,h,472500.0,9.2,2,1.0,0.0,89.0,315.0,,,,,,,,,,
3012,Maidstone,t,675000.0,9.2,3,2.0,2.0,128.0,159.0,,,,,,,,,,
3012,Maidstone,t,838000.0,9.2,4,2.0,2.0,194.0,294.0,,,,,,,,,,
3012,Maidstone,h,930000.0,9.2,3,1.0,2.0,88.0,660.0,,,,,,,,,,
3144,Malvern,u,365000.0,7.4,1,1.0,1.0,46.0,0.0,,,,,,,,,,
3144,Malvern,h,2250000.0,7.4,3,2.0,2.0,191.0,192.0,,,,,,,,,,
3145,Malvern East,h,2250000.0,11.2,3,1.0,2.0,170.0,840.0,,,,,,,,,,
3145,Malvern East,h,3200000.0,11.2,4,2.0,2.0,214.0,709.0,,,,,,,,,,
3145,Malvern East,h,2020000.0,11.2,3,2.0,2.0,196.0,711.0,,,,,,,,,,
3145,Malvern East,u,1211000.0,11.2,2,1.0,1.0,99.0,259.0,,,,,,,,,,
3145,Malvern East,h,1380000.0,11.2,4,2.0,2.0,178.0,230.0,,,,,,,,,,
3145,Malvern East,h,1715157.0,11.2,4,3.0,2.0,160.0,380.0,,,,,,,,,,
3145,Malvern East,t,1510000.0,11.2,4,3.0,2.0,225.98,274.0,,,,,,,,,,
3145,Malvern East,h,1220000.0,11.2,3,1.0,2.0,134.0,446.0,,,,,,,,,,
3032,Maribyrnong,h,1620000.0,8.7,5,3.0,2.0,274.0,601.0,3032,81.66666666666667,89.0,60.0,96.0,3.0,77.0,77.0,77.0,77.0
3032,Maribyrnong,h,1190000.0,8.7,4,3.0,2.0,205.0,224.0,3032,81.66666666666667,89.0,60.0,96.0,3.0,77.0,77.0,77.0,77.0
3000,Melbourne,u,1850000.0,2.8,4,2.0,1.0,213.0,0.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3000,Melbourne,u,333000.0,2.8,1,1.0,0.0,41.0,0.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3000,Melbourne,u,452000.0,2.8,2,1.0,0.0,60.0,0.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3000,Melbourne,u,275000.0,2.8,1,1.0,0.0,52.0,0.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3000,Melbourne,u,683000.0,2.8,2,2.0,1.0,88.0,1136.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3000,Melbourne,u,640000.0,2.8,2,1.0,1.0,66.0,0.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3039,Moonee Ponds,u,439000.0,6.9,2,1.0,1.0,70.0,0.0,,,,,,,,,,
3039,Moonee Ponds,h,1040000.0,6.9,2,1.0,2.0,95.0,313.0,,,,,,,,,,
3039,Moonee Ponds,h,1670000.0,6.9,3,2.0,2.0,166.0,803.0,,,,,,,,,,
3039,Moonee Ponds,h,1940000.0,6.9,4,2.0,3.0,228.0,675.0,,,,,,,,,,
3039,Moonee Ponds,u,560000.0,6.9,2,2.0,1.0,63.0,0.0,,,,,,,,,,
3039,Moonee Ponds,h,1515000.0,6.9,4,2.0,3.0,203.0,574.0,,,,,,,,,,
3039,Moonee Ponds,h,2300000.0,6.9,5,2.0,2.0,322.0,597.0,,,,,,,,,,
3039,Moonee Ponds,h,970000.0,6.9,2,1.0,2.0,85.0,272.0,,,,,,,,,,
3039,Moonee Ponds,h,1070000.0,6.9,3,1.0,2.0,130.0,231.0,,,,,,,,,,
3039,Moonee Ponds,u,542000.0,6.9,2,2.0,1.0,82.0,0.0,,,,,,,,,,
3039,Moonee Ponds,h,1240000.0,6.9,3,2.0,2.0,106.0,275.0,,,,,,,,,,
3039,Moonee Ponds,h,955000.0,6.9,4,2.0,3.0,246.0,431.0,,,,,,,,,,
3163,Murrumbeena,h,1656000.0,12.1,4,2.0,2.0,199.0,651.0,,,,,,,,,,
3163,Murrumbeena,h,707000.0,12.1,2,1.0,1.0,92.0,646.0,,,,,,,,,,
3163,Murrumbeena,u,582000.0,12.1,2,1.0,2.0,93.0,1113.0,,,,,,,,,,
3163,Murrumbeena,h,1255000.0,12.1,3,1.0,2.0,108.0,557.0,,,,,,,,,,
3163,Murrumbeena,u,535000.0,12.1,2,1.0,1.0,77.0,77.0,,,,,,,,,,
3163,Murrumbeena,u,586000.0,12.1,2,2.0,1.0,75.0,0.0,,,,,,,,,,
3015,Newport,h,1230000.0,8.4,4,2.0,1.0,146.0,402.0,,,,,,,,,,
3015,Newport,h,1560000.0,8.4,4,2.0,3.0,235.0,480.0,,,,,,,,,,
3015,Newport,h,890000.0,8.4,2,1.0,0.0,9.0,165.0,,,,,,,,,,
3015,Newport,h,975000.0,8.4,3,2.0,2.0,192.0,333.0,,,,,,,,,,
3015,Newport,t,900000.0,8.4,3,2.0,2.0,128.0,575.0,,,,,,,,,,
3015,Newport,h,956000.0,8.4,4,2.0,4.0,113.0,540.0,,,,,,,,,,
3015,Newport,h,1650000.0,8.4,4,1.0,4.0,173.0,837.0,,,,,,,,,,
3015,Newport,h,2337000.0,8.4,4,2.0,3.0,222.0,580.0,,,,,,,,,,
3015,Newport,h,1075000.0,8.4,3,1.0,0.0,146.0,452.0,,,,,,,,,,
3042,Niddrie,h,810000.0,11.2,3,2.0,1.0,139.0,297.0,,,,,,,,,,
3042,Niddrie,u,510000.0,11.2,2,1.0,1.0,69.0,167.0,,,,,,,,,,
3042,Niddrie,u,325000.0,11.2,1,1.0,1.0,58.0,710.0,,,,,,,,,,
3042,Niddrie,t,800000.0,11.2,3,2.0,2.0,151.0,202.0,,,,,,,,,,
3042,Niddrie,u,500000.0,11.2,3,1.0,1.0,94.0,1218.0,,,,,,,,,,
3070,Northcote,u,680000.0,5.5,2,2.0,1.0,70.0,1106.0,,,,,,,,,,
3070,Northcote,h,1300000.0,5.5,3,1.0,0.0,108.0,191.0,,,,,,,,,,
3070,Northcote,h,995000.0,5.5,2,1.0,2.0,110.0,228.0,,,,,,,,,,
3070,Northcote,h,1750000.0,5.5,5,2.0,0.0,225.0,406.0,,,,,,,,,,
3070,Northcote,h,1050000.0,5.5,2,1.0,1.0,85.0,181.0,,,,,,,,,,
3070,Northcote,h,1235000.0,5.5,3,1.0,1.0,127.0,534.0,,,,,,,,,,
3046,Oak Park,t,600000.0,11.5,2,1.0,1.0,112.0,161.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Oak Park,u,601000.0,11.5,3,1.0,2.0,90.0,220.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Oak Park,h,755000.0,11.5,3,2.0,1.0,170.0,341.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Oak Park,u,648000.0,11.5,3,1.0,1.0,94.0,0.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3166,Oakleigh,h,1615000.0,14.0,4,2.0,2.0,199.0,537.0,,,,,,,,,,
3166,Oakleigh,u,655000.0,14.0,3,1.0,2.0,104.0,160.0,,,,,,,,,,
3166,Oakleigh,h,1351000.0,14.0,5,3.0,2.0,175.0,707.0,,,,,,,,,,
3166,Oakleigh,h,1600000.0,14.0,4,3.0,4.0,213.0,691.0,,,,,,,,,,
3166,Oakleigh,h,1840000.0,14.0,4,2.0,2.0,222.0,598.0,,,,,,,,,,
3204,Ormond,h,2250000.0,11.8,5,2.0,2.0,228.0,699.0,,,,,,,,,,
3204,Ormond,u,437500.0,11.8,2,1.0,1.0,74.0,0.0,,,,,,,,,,
3204,Ormond,u,960000.0,11.8,3,2.0,2.0,167.0,199.0,,,,,,,,,,
3204,Ormond,t,1425000.0,11.8,4,2.0,2.0,189.0,314.0,,,,,,,,,,
3052,Parkville,h,2790000.0,2.6,3,2.0,1.0,120.0,180.0,3052,91.35955056179775,71.0,19.0,375.0,89.0,92.91176470588235,95.0,60.0,100.0
3044,Pascoe Vale,h,755000.0,9.9,3,2.0,2.0,110.0,294.0,,,,,,,,,,
3044,Pascoe Vale,h,999000.0,9.9,2,1.0,1.0,95.0,587.0,,,,,,,,,,
3044,Pascoe Vale,h,800000.0,9.9,4,1.0,1.0,131.0,593.0,,,,,,,,,,
3044,Pascoe Vale,h,770000.0,9.9,4,1.0,2.0,130.0,596.0,,,,,,,,,,
3044,Pascoe Vale,h,585000.0,9.9,3,1.0,1.0,129.0,0.0,,,,,,,,,,
3044,Pascoe Vale,h,708000.0,9.9,3,1.0,2.0,94.0,321.0,,,,,,,,,,
3044,Pascoe Vale,u,427500.0,9.9,2,1.0,1.0,75.0,134.0,,,,,,,,,,
3044,Pascoe Vale,t,560000.0,9.9,3,2.0,1.0,94.0,141.0,,,,,,,,,,
3044,Pascoe Vale,t,520000.0,9.9,2,1.0,1.0,82.0,0.0,,,,,,,,,,
3044,Pascoe Vale,h,958000.0,9.9,5,2.0,2.0,166.0,706.0,,,,,,,,,,
3207,Port Melbourne,h,1400000.0,3.8,3,3.0,0.0,105.0,92.0,3207,136.0,136.0,136.0,136.0,1.0,95.0,95.0,95.0,95.0
3207,Port Melbourne,h,801000.0,3.8,2,2.0,1.0,90.0,0.0,3207,136.0,136.0,136.0,136.0,1.0,95.0,95.0,95.0,95.0
3207,Port Melbourne,h,2400000.0,3.8,3,2.0,2.0,226.0,368.0,3207,136.0,136.0,136.0,136.0,1.0,95.0,95.0,95.0,95.0
3207,Port Melbourne,h,2700000.0,3.8,4,3.0,2.0,156.0,317.0,3207,136.0,136.0,136.0,136.0,1.0,95.0,95.0,95.0,95.0
3207,Port Melbourne,u,600000.0,3.8,2,1.0,1.0,61.0,0.0,3207,136.0,136.0,136.0,136.0,1.0,95.0,95.0,95.0,95.0
3181,Prahran,u,550000.0,4.5,2,1.0,1.0,69.0,72.0,3181,108.0,112.0,37.0,145.0,11.0,92.9,94.0,80.0,100.0
3181,Prahran,u,630000.0,4.5,2,1.0,1.0,59.0,0.0,3181,108.0,112.0,37.0,145.0,11.0,92.9,94.0,80.0,100.0
3181,Prahran,h,860000.0,4.5,1,1.0,0.0,54.0,108.0,3181,108.0,112.0,37.0,145.0,11.0,92.9,94.0,80.0,100.0
3072,Preston,h,1190000.0,8.8,3,2.0,2.0,118.0,572.0,,,,,,,,,,
3072,Preston,h,1121000.0,8.8,3,2.0,3.0,123.0,604.0,,,,,,,,,,
3072,Preston,h,917500.0,8.8,3,2.0,2.0,123.0,472.0,,,,,,,,,,
3072,Preston,h,800000.0,8.8,3,2.0,2.0,124.0,319.0,,,,,,,,,,
3072,Preston,h,1075000.0,8.8,4,1.0,2.0,146.0,521.0,,,,,,,,,,
3072,Preston,t,880000.0,8.8,3,2.0,2.0,103.6,242.0,,,,,,,,,,
3072,Preston,h,1020000.0,8.8,3,2.0,2.0,140.0,670.0,,,,,,,,,,
3072,Preston,h,1000000.0,8.8,3,1.0,3.0,145.0,624.0,,,,,,,,,,
3072,Preston,h,910000.0,8.8,3,1.0,1.0,90.0,674.0,,,,,,,,,,
3072,Preston,h,690000.0,8.8,3,1.0,2.0,90.0,581.0,,,,,,,,,,
3072,Preston,h,1100000.0,8.8,3,2.0,4.0,124.0,637.0,,,,,,,,,,
3072,Preston,u,385000.0,8.8,1,1.0,1.0,65.0,896.0,,,,,,,,,,
3073,Reservoir,h,595000.0,11.2,3,1.0,1.0,116.0,490.0,,,,,,,,,,
3073,Reservoir,h,905000.0,11.2,4,2.0,2.0,142.0,696.0,,,,,,,,,,
3073,Reservoir,h,845000.0,11.2,5,2.0,2.0,100.0,676.0,,,,,,,,,,
3073,Reservoir,t,815000.0,11.2,3,2.0,2.0,1.0,213.0,,,,,,,,,,
3073,Reservoir,h,770000.0,11.2,4,3.0,3.0,213.0,697.0,,,,,,,,,,
3073,Reservoir,h,610000.0,11.2,3,1.0,2.0,102.0,435.0,,,,,,,,,,
3073,Reservoir,h,861500.0,11.2,2,1.0,1.0,100.0,419.0,,,,,,,,,,
3073,Reservoir,h,801000.0,11.2,3,1.0,1.0,115.0,551.0,,,,,,,,,,
3073,Reservoir,u,490000.0,11.2,2,1.0,1.0,85.0,143.0,,,,,,,,,,
3073,Reservoir,h,605000.0,11.2,3,1.0,2.0,112.0,371.0,,,,,,,,,,
3073,Reservoir,t,652000.0,11.2,2,2.0,2.0,93.0,254.0,,,,,,,,,,
3073,Reservoir,t,741000.0,11.2,3,2.0,2.0,120.0,257.0,,,,,,,,,,
3073,Reservoir,h,375000.0,11.2,2,1.0,1.0,67.0,101.0,,,,,,,,,,
3073,Reservoir,u,505000.0,11.2,2,1.0,1.0,1.0,110.0,,,,,,,,,,
3121,Richmond,t,950000.0,2.6,2,1.0,1.0,118.0,113.0,,,,,,,,,,
3121,Richmond,u,1226000.0,2.6,2,1.0,1.0,99.0,826.0,,,,,,,,,,
3121,Richmond,h,1214000.0,2.6,3,1.0,0.0,106.0,176.0,,,,,,,,,,
3121,Richmond,u,790000.0,2.6,3,1.0,1.0,90.0,0.0,,,,,,,,,,
3121,Richmond,t,1090000.0,2.6,2,2.0,1.0,137.0,0.0,,,,,,,,,,
3121,Richmond,h,1785000.0,2.6,3,1.0,0.0,115.0,240.0,,,,,,,,,,
3121,Richmond,h,1050000.0,2.6,2,1.0,0.0,63.7,134.0,,,,,,,,,,
3121,Richmond,t,1052000.0,2.6,3,1.0,2.0,100.0,0.0,,,,,,,,,,
3121,Richmond,h,1330000.0,2.6,3,1.0,1.0,95.0,154.0,,,,,,,,,,
3121,Richmond,h,911000.0,2.6,1,1.0,0.0,77.0,126.0,,,,,,,,,,
3084,Rosanna,u,615000.0,11.4,2,1.0,1.0,105.0,190.0,,,,,,,,,,
3011,Seddon,h,665000.0,6.6,2,1.0,0.0,80.0,269.0,,,,,,,,,,
3205,South Melbourne,h,2240000.0,2.1,3,2.0,1.0,168.0,197.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3205,South Melbourne,u,460000.0,2.1,1,1.0,1.0,42.0,0.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3205,South Melbourne,u,650000.0,2.1,2,1.0,0.0,2.0,438.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3205,South Melbourne,t,1100000.0,2.1,2,1.0,1.0,75.0,327.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3205,South Melbourne,h,1820000.0,2.1,3,1.0,1.0,105.0,204.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3205,South Melbourne,u,680000.0,2.1,3,2.0,2.0,110.87,0.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3205,South Melbourne,u,710000.0,2.1,3,2.0,2.0,150.0,0.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3141,South Yarra,u,1320000.0,3.3,3,2.0,2.0,15.0,15.0,3141,143.9787234042553,115.5,25.0,566.0,94.0,93.57142857142857,96.0,20.0,100.0
3141,South Yarra,h,1214000.0,3.3,2,1.0,0.0,82.0,161.0,3141,143.9787234042553,115.5,25.0,566.0,94.0,93.57142857142857,96.0,20.0,100.0
3141,South Yarra,h,1710000.0,3.3,2,2.0,0.0,145.0,208.0,3141,143.9787234042553,115.5,25.0,566.0,94.0,93.57142857142857,96.0,20.0,100.0
3141,South Yarra,u,792500.0,3.3,2,1.0,1.0,106.0,0.0,3141,143.9787234042553,115.5,25.0,566.0,94.0,93.57142857142857,96.0,20.0,100.0
3141,South Yarra,u,390500.0,3.3,1,1.0,0.0,46.0,775.0,3141,143.9787234042553,115.5,25.0,566.0,94.0,93.57142857142857,96.0,20.0,100.0
3182,St Kilda,h,1120000.0,6.1,2,1.0,0.0,74.0,135.0,,,,,,,,,,
3182,St Kilda,t,1077000.0,6.1,2,1.0,1.0,98.0,455.0,,,,,,,,,,
3182,St Kilda,h,1301000.0,6.1,2,1.0,1.0,97.0,165.0,,,,,,,,,,
3182,St Kilda,h,1440000.0,6.1,2,1.0,2.0,112.0,194.0,,,,,,,,,,
3182,St Kilda,u,1000000.0,6.1,3,1.0,0.0,115.0,0.0,,,,,,,,,,
3182,St Kilda,u,1190000.0,6.1,3,1.0,1.0,140.0,460.0,,,,,,,,,,
3182,St Kilda,u,482000.0,6.1,2,1.0,1.0,54.0,0.0,,,,,,,,,,
3041,Strathmore,h,810000.0,9.7,4,1.0,1.0,137.0,543.0,,,,,,,,,,
3041,Strathmore,h,1021000.0,9.7,3,2.0,2.0,183.0,371.0,,,,,,,,,,
3041,Strathmore,t,925000.0,9.7,3,3.0,1.0,293.0,555.0,,,,,,,,,,
3041,Strathmore,h,910000.0,9.7,5,2.0,2.0,204.0,533.0,,,,,,,,,,
3020,Sunshine,h,940000.0,12.6,3,2.0,2.0,190.0,572.0,,,,,,,,,,
3020,Sunshine,h,726000.0,12.6,4,2.0,0.0,95.0,567.0,,,,,,,,,,
3020,Sunshine,h,710000.0,12.6,3,1.0,0.0,93.84,483.0,,,,,,,,,,
3020,Sunshine,h,840000.0,12.6,3,1.0,1.0,108.0,462.0,,,,,,,,,,
3020,Sunshine North,h,775000.0,13.3,4,1.0,2.0,147.0,665.0,,,,,,,,,,
3020,Sunshine North,h,490000.0,13.3,3,1.0,1.0,145.0,546.0,,,,,,,,,,
3020,Sunshine West,h,716000.0,13.5,3,1.0,1.0,120.0,534.0,,,,,,,,,,
3020,Sunshine West,h,515000.0,13.5,4,2.0,2.0,159.0,332.0,,,,,,,,,,
3020,Sunshine West,h,530000.0,13.5,3,1.0,1.0,119.0,573.0,,,,,,,,,,
3020,Sunshine West,h,685000.0,13.5,4,2.0,2.0,184.0,572.0,,,,,,,,,,
3020,Sunshine West,t,521000.0,13.5,3,3.0,2.0,124.45,134.0,,,,,,,,,,
3020,Sunshine West,h,571000.0,13.5,3,1.0,1.0,100.0,757.0,,,,,,,,,,
3127,Surrey Hills,u,825000.0,11.2,2,1.0,2.0,85.0,180.0,,,,,,,,,,
3127,Surrey Hills,h,1525000.0,11.2,3,2.0,2.0,195.0,347.0,,,,,,,,,,
3127,Surrey Hills,h,1260000.0,11.2,2,1.0,0.0,124.0,269.0,,,,,,,,,,
3127,Surrey Hills,h,2360000.0,11.2,4,2.0,2.0,265.0,764.0,,,,,,,,,,
3127,Surrey Hills,h,1250000.0,11.2,2,2.0,1.0,96.0,323.0,,,,,,,,,,
3127,Surrey Hills,h,1600000.0,11.2,4,1.0,2.0,186.0,600.0,,,,,,,,,,
3127,Surrey Hills,h,1652000.0,11.2,3,2.0,2.0,150.0,368.0,,,,,,,,,,
3127,Surrey Hills,h,2370000.0,11.2,4,3.0,2.0,300.0,773.0,,,,,,,,,,
3071,Thornbury,h,1195000.0,6.5,3,1.0,2.0,131.0,463.0,,,,,,,,,,
3071,Thornbury,u,716000.0,6.5,2,1.0,1.0,87.0,0.0,,,,,,,,,,
3071,Thornbury,t,998000.0,6.5,3,2.0,1.0,166.0,0.0,,,,,,,,,,
3071,Thornbury,u,600000.0,6.5,2,1.0,1.0,59.0,0.0,,,,,,,,,,
3071,Thornbury,h,1346000.0,6.5,3,2.0,2.0,130.0,349.0,,,,,,,,,,
3071,Thornbury,h,1275000.0,6.5,3,1.0,2.0,115.0,517.0,,,,,,,,,,
3071,Thornbury,u,880000.0,6.5,3,1.0,2.0,117.0,242.0,,,,,,,,,,
3071,Thornbury,t,960000.0,6.5,2,2.0,2.0,133.0,158.0,,,,,,,,,,
3071,Thornbury,h,1260000.0,6.5,2,1.0,0.0,96.0,317.0,,,,,,,,,,
3071,Thornbury,h,1100000.0,6.5,2,1.0,1.0,132.0,330.0,,,,,,,,,,
3084,Viewbank,h,1155000.0,13.8,4,2.0,3.0,217.0,780.0,,,,,,,,,,
3087,Watsonia,h,826000.0,14.9,5,1.0,2.0,132.0,545.0,,,,,,,,,,
3087,Watsonia,h,761000.0,14.9,4,1.0,2.0,123.0,696.0,,,,,,,,,,
3087,Watsonia,h,932500.0,14.9,4,2.0,2.0,180.0,585.0,,,,,,,,,,
3012,West Footscray,h,1435000.0,8.2,4,2.0,2.0,244.0,523.0,,,,,,,,,,
3012,West Footscray,h,470000.0,8.2,2,1.0,1.0,77.0,0.0,,,,,,,,,,
3012,West Footscray,u,580000.0,8.2,3,1.0,0.0,104.0,183.0,,,,,,,,,,
3012,West Footscray,t,815000.0,8.2,3,1.0,2.0,3.0,203.0,,,,,,,,,,
3012,West Footscray,h,970000.0,8.2,4,1.0,2.0,143.0,528.0,,,,,,,,,,
3012,West Footscray,h,1325000.0,8.2,4,2.0,4.0,188.0,525.0,,,,,,,,,,
3012,West Footscray,u,266000.0,8.2,2,1.0,1.0,65.0,1059.0,,,,,,,,,,
3012,West Footscray,h,888000.0,8.2,2,1.0,2.0,113.81,401.0,,,,,,,,,,
3012,West Footscray,h,935000.0,8.2,3,1.0,2.0,102.0,325.0,,,,,,,,,,
3016,Williamstown,h,2165000.0,8.0,4,2.0,2.0,190.0,450.0,,,,,,,,,,
3016,Williamstown,h,1245000.0,8.0,3,2.0,2.0,117.0,292.0,,,,,,,,,,
3016,Williamstown,h,2075000.0,8.0,4,3.0,2.0,229.0,324.0,,,,,,,,,,
3016,Williamstown,u,543000.0,8.0,2,1.0,1.0,78.0,0.0,,,,,,,,,,
3016,Williamstown,h,1150000.0,8.0,3,1.0,0.0,120.0,308.0,,,,,,,,,,
3016,Williamstown,h,2040000.0,8.0,5,3.0,2.0,288.0,531.0,,,,,,,,,,
3016,Williamstown,u,465000.0,8.0,2,1.0,1.0,78.0,0.0,,,,,,,,,,
3016,Williamstown,u,550000.0,8.0,2,1.0,2.0,65.0,0.0,,,,,,,,,,
3016,Williamstown,h,1200000.0,8.0,4,3.0,2.0,191.0,183.0,,,,,,,,,,
3013,Yarraville,h,990000.0,7.0,3,1.0,2.0,119.0,340.0,,,,,,,,,,
3013,Yarraville,h,2035000.0,7.0,4,2.0,0.0,201.0,607.0,,,,,,,,,,
3013,Yarraville,h,935000.0,7.0,3,1.0,0.0,98.0,198.0,,,,,,,,,,
3013,Yarraville,h,892000.0,7.0,3,1.0,2.0,106.76,449.0,,,,,,,,,,
3013,Yarraville,u,650000.0,7.0,2,2.0,2.0,92.0,0.0,,,,,,,,,,
3013,Yarraville,u,397000.0,7.0,2,1.0,1.0,68.0,0.0,,,,,,,,,,
3013,Yarraville,h,650000.0,7.0,2,1.0,2.0,81.0,304.0,,,,,,,,,,
3013,Yarraville,h,750000.0,7.0,3,2.0,1.0,126.0,390.0,,,,,,,,,,
3013,Yarraville,h,970000.0,7.0,3,2.0,0.0,135.0,354.0,,,,,,,,,,
3013,Yarraville,h,1256000.0,7.0,2,1.0,3.0,111.0,531.0,,,,,,,,,,
3013,Yarraville,t,1120000.0,7.0,3,2.0,0.0,170.0,152.0,,,,,,,,,,
3013,Yarraville,h,1425000.0,7.0,3,3.0,2.0,220.0,305.0,,,,,,,,,,
3013,Yarraville,h,872500.0,7.0,3,1.0,2.0,85.0,189.0,,,,,,,,,,
3013,Yarraville,h,1455000.0,7.0,4,1.0,1.0,140.0,328.0,,,,,,,,,,
3013,Yarraville,u,331000.0,7.0,1,1.0,1.0,54.0,0.0,,,,,,,,,,
3013,Yarraville,h,950000.0,7.0,3,2.0,2.0,210.68,287.0,,,,,,,,,,
3067,Abbotsford,h,1000000.0,2.5,3,1.0,0.0,98.0,198.0,,,,,,,,,,
3067,Abbotsford,u,870000.0,2.5,2,2.0,1.0,86.0,0.0,,,,,,,,,,
3067,Abbotsford,h,1050000.0,2.5,2,1.0,0.0,128.0,129.0,,,,,,,,,,
3067,Abbotsford,h,1242000.0,2.5,2,1.0,1.0,98.0,249.0,,,,,,,,,,
3067,Abbotsford,h,1165000.0,2.5,3,2.0,0.0,114.0,92.0,,,,,,,,,,
3042,Airport West,h,720000.0,13.5,3,2.0,2.0,136.0,305.0,,,,,,,,,,
3042,Airport West,h,510000.0,13.5,3,1.0,1.0,217.0,488.0,,,,,,,,,,
3042,Airport West,u,480000.0,13.5,2,1.0,1.0,92.0,128.0,,,,,,,,,,
3020,Albion,u,420000.0,13.9,2,1.0,1.0,88.0,192.0,,,,,,,,,,
3020,Albion,u,580000.0,13.9,3,2.0,2.0,129.0,250.0,,,,,,,,,,
3020,Albion,u,200000.0,13.9,1,1.0,1.0,35.0,1175.0,,,,,,,,,,
3020,Albion,h,621000.0,13.9,3,1.0,3.0,140.0,547.0,,,,,,,,,,
3020,Albion,u,600000.0,13.9,3,1.0,1.0,129.0,181.0,,,,,,,,,,
3018,Altona,h,1480000.0,13.8,5,3.0,4.0,201.0,725.0,,,,,,,,,,
3147,Ashburton,h,2220000.0,11.0,4,3.0,2.0,244.0,480.0,,,,,,,,,,
3103,Balwyn,t,1680000.0,9.7,3,3.0,1.0,178.0,329.0,,,,,,,,,,
3012,Brooklyn,h,1005000.0,10.9,2,1.0,2.0,156.0,780.0,,,,,,,,,,
3053,Carlton,t,960000.0,1.8,2,2.0,1.0,90.0,0.0,3053,112.18233082706767,90.5,0.0,750.0,532.0,92.55874673629243,96.0,20.0,100.0
3053,Carlton,u,995000.0,1.8,2,2.0,1.0,110.0,0.0,3053,112.18233082706767,90.5,0.0,750.0,532.0,92.55874673629243,96.0,20.0,100.0
3053,Carlton,u,490000.0,1.8,1,1.0,1.0,51.0,0.0,3053,112.18233082706767,90.5,0.0,750.0,532.0,92.55874673629243,96.0,20.0,100.0
3084,Eaglemont,h,1750000.0,10.3,4,2.0,2.0,217.0,707.0,,,,,,,,,,
3185,Elsternwick,t,850000.0,8.5,3,2.0,2.0,145.0,114.0,,,,,,,,,,
3185,Elsternwick,u,740000.0,8.5,2,1.0,1.0,97.0,0.0,,,,,,,,,,
3185,Elsternwick,u,632500.0,8.5,2,1.0,1.0,76.0,0.0,,,,,,,,,,
3184,Elwood,u,1260000.0,7.7,2,2.0,2.0,125.0,626.0,,,,,,,,,,
